Job ID,Job Title,Salary,Skills,Location,Years of Experience,Company Name,Mode of Work,skills_tokens,job_title_tokens
996,Senior Technical Writer,$240514,"Editing, Technical Documentation, User Manuals, Technical Diagrams","Manchester, NH",13,DataTrend,Hybrid,"[101, 9260, 1010, 4087, 12653, 1010, 5310, 6410, 2015, 1010, 4087, 26309, 102]","[101, 3026, 4087, 3213, 102]"
997,Network Administrator,$42209,"Networking, Cisco Systems, VPN, Remote Support, Docker","Bismarck, ND",4,Digital Dreams,Hybrid,"[101, 14048, 1010, 26408, 3001, 1010, 21210, 2078, 1010, 6556, 2490, 1010, 8946, 2121, 102]","[101, 2897, 8911, 102]"
998,Senior Corporate Lawyer,$196877,"M&A, Litigation, Corporate Governance","Dover, DE",12,Phoenix Enterprises,Hybrid,"[101, 1049, 1004, 1037, 1010, 15382, 1010, 5971, 10615, 102]","[101, 3026, 5971, 5160, 102]"
999,Senior Logistics Coordinator,$96562,"Supply Chain Management, Logistics Planning, Freight Management","Chicago, IL",6,Celestial Systems,Hybrid,"[101, 4425, 4677, 2968, 1010, 12708, 4041, 1010, 8441, 2968, 102]","[101, 3026, 12708, 10669, 102]"
1000,Senior AI Research Scientist,$239460,"Deep Learning, Machine Learning, Python, Computer Vision","Olympia, WA",11,Crown Computing,Hybrid,"[101, 2784, 4083, 1010, 3698, 4083, 1010, 18750, 1010, 3274, 4432, 102]","[101, 3026, 9932, 2470, 7155, 102]"
1001,Senior Sales Associate,$112400,"CRM, Market Analysis, Client Relationship Management","Springfield, MA",8,Pathfinder Enterprises,Remote,"[101, 13675, 2213, 1010, 3006, 4106, 1010, 7396, 3276, 2968, 102]","[101, 3026, 4341, 5482, 102]"
1002,Senior Human Resources Manager,$165035,"Recruitment, Performance Management, Benefits Administration, HR Policies, Workforce Planning","Juneau, AK",10,Golden Ratio Enterprises,Remote,"[101, 15680, 1010, 2836, 2968, 1010, 6666, 3447, 1010, 17850, 6043, 1010, 14877, 4041, 102]","[101, 3026, 2529, 4219, 3208, 102]"
1003,Senior Database Developer,$231845,"SQL Server, MySQL, Database Design, PostgreSQL, ETL Processes","Augusta, GA",11,Zenith Solutions,Onsite,"[101, 29296, 8241, 1010, 2026, 2015, 4160, 2140, 1010, 7809, 2640, 1010, 2695, 17603, 2015, 4160, 2140, 1010, 3802, 2140, 6194, 102]","[101, 3026, 7809, 9722, 102]"
1004,Senior DevOps Engineer,$153585,"CI/CD, Monitoring and Logging, Security Best Practices","Lexington, KY",15,Pulse Point Media,Remote,"[101, 25022, 1013, 3729, 1010, 8822, 1998, 15899, 1010, 3036, 2190, 6078, 102]","[101, 3026, 16475, 11923, 3992, 102]"
1005,Senior Marketing Specialist,$200882,"Marketing Strategy, Social Media, AdWords, SEO/SEM","Greensboro, NC",12,Elite Operations,Onsite,"[101, 5821, 5656, 1010, 2591, 2865, 1010, 4748, 22104, 1010, 27457, 1013, 7367, 2213, 102]","[101, 3026, 5821, 8325, 102]"
1006,Network Administrator,$128544,"VPN, Networking, Docker","Missoula, MT",5,Iris Innovations,Remote,"[101, 21210, 2078, 1010, 14048, 1010, 8946, 2121, 102]","[101, 2897, 8911, 102]"
1007,Systems Analyst,$108852,"Linux, Oracle Applications, Information Security","Stamford, CT",3,Urban Dynamics,Remote,"[101, 11603, 1010, 14721, 5097, 1010, 2592, 3036, 102]","[101, 3001, 12941, 102]"
1008,Senior Microsoft CRM Developer,$191278,"Javascript, Azure, Integration Services","Morgantown, WV",9,Mirage Media,Remote,"[101, 9262, 22483, 1010, 24296, 1010, 8346, 2578, 102]","[101, 3026, 7513, 13675, 2213, 9722, 102]"
1009,Senior Fintech Analyst,$44696,"Financial Modeling, Risk Management, Blockchain, Financial Markets, Quantitative Analysis","Idaho Falls, ID",8,Emerald Enterprises,Onsite,"[101, 3361, 11643, 1010, 3891, 2968, 1010, 3796, 24925, 2078, 1010, 3361, 6089, 1010, 20155, 4106, 102]","[101, 3026, 10346, 15007, 12941, 102]"
1010,Software Developer,$104311,"Vue.js, Microservices, Black Box Testing, Ruby","Jefferson City, MO",1,Diamond Dynamics,Remote,"[101, 24728, 2063, 1012, 1046, 2015, 1010, 12702, 8043, 7903, 2229, 1010, 2304, 3482, 5604, 1010, 10090, 102]","[101, 4007, 9722, 102]"
1011,Technical Writer,$81451,"Research, Technical Documentation, Editing, Markdown","Provo, UT",3,Pioneer Works,Onsite,"[101, 2470, 1010, 4087, 12653, 1010, 9260, 1010, 2928, 7698, 102]","[101, 4087, 3213, 102]"
1012,Data Security Analyst,$100832,"Compliance Standards, Encryption, Penetration Testing","Jersey City, NJ",0,Chronos Technology,Remote,"[101, 12646, 4781, 1010, 21999, 1010, 20015, 5604, 102]","[101, 2951, 3036, 12941, 102]"
1013,Senior Software Developer,$215460,"Java, Agile Testing, Python, SQL, PHP","Norman, OK",15,Pioneer Works,Remote,"[101, 9262, 1010, 29003, 5604, 1010, 18750, 1010, 29296, 1010, 25718, 102]","[101, 3026, 4007, 9722, 102]"
1014,Senior Network Administrator,$84131,"Cybersecurity, Windows Server, Networking, Docker, Linux","Helena, MT",6,Innovative Tech Solutions,Onsite,"[101, 16941, 3366, 10841, 15780, 1010, 3645, 8241, 1010, 14048, 1010, 8946, 2121, 1010, 11603, 102]","[101, 3026, 2897, 8911, 102]"
1015,Senior Data Engineer,$236098,"SQL, Big Data Technologies, Data Pipeline Construction, Data Modeling","Davenport, IA",15,Lunar Landscapes,Hybrid,"[101, 29296, 1010, 2502, 2951, 6786, 1010, 2951, 13117, 2810, 1010, 2951, 11643, 102]","[101, 3026, 2951, 3992, 102]"
1016,Senior SEO Consultant,$114293,"SEO, Content Optimization, Webmaster Tools","Las Cruces, NM",6,GoldenGate Tech,Remote,"[101, 27457, 1010, 4180, 20600, 1010, 4773, 8706, 5906, 102]","[101, 3026, 27457, 8930, 102]"
1017,Senior Foreign Language Translator,$239639,"Document Translation, Multilingual Communication, Language Proficiency, Simultaneous Translation, Language Services","Gulfport, MS",14,Vivid Visions,Onsite,"[101, 6254, 5449, 1010, 4800, 2989, 8787, 4807, 1010, 2653, 26293, 1010, 17424, 5449, 1010, 2653, 2578, 102]","[101, 3026, 3097, 2653, 11403, 102]"
1018,Microsoft CRM Developer,$56090,"SQL Server, Azure, Custom Workflow Creation, PowerApps","Dallas, TX",4,Momentum Technologies,Remote,"[101, 29296, 8241, 1010, 24296, 1010, 7661, 2147, 12314, 4325, 1010, 2373, 29098, 2015, 102]","[101, 7513, 13675, 2213, 9722, 102]"
1019,Senior Software Tester,$180703,"Performance Testing, Selenium, Test Automation, Quality Assurance","Green Bay, WI",11,Summit Securities,Hybrid,"[101, 2836, 5604, 1010, 7367, 7770, 5007, 1010, 3231, 19309, 1010, 3737, 16375, 102]","[101, 3026, 4007, 3231, 2121, 102]"
1020,Data Engineer,$131836,"Big Data Technologies, Data Pipeline Construction, Apache Spark, Data Modeling","Fayetteville, AR",4,Ruby Radiance,Remote,"[101, 2502, 2951, 6786, 1010, 2951, 13117, 2810, 1010, 15895, 12125, 1010, 2951, 11643, 102]","[101, 2951, 3992, 102]"
1021,UX Designer,$69192,"User Research, Responsive Design, UI/UX Design, Prototype Design","Atlanta, GA",2,DataTrend,Onsite,"[101, 5310, 2470, 1010, 26651, 2640, 1010, 21318, 1013, 1057, 2595, 2640, 1010, 8773, 2640, 102]","[101, 1057, 2595, 5859, 102]"
1022,Senior Cybersecurity Analyst,$80429,"Risk Assessment, Security Audits, Compliance, Intrusion Detection","Tallahassee, FL",7,Quantalytics,Onsite,"[101, 3891, 7667, 1010, 3036, 15727, 2015, 1010, 12646, 1010, 24554, 10788, 102]","[101, 3026, 16941, 3366, 10841, 15780, 12941, 102]"
1023,Senior Systems Analyst,$130089,"Linux, ERP Systems, Networking, Data Analysis","Laramie, WY",6,EcoSystems,Remote,"[101, 11603, 1010, 9413, 2361, 3001, 1010, 14048, 1010, 2951, 4106, 102]","[101, 3026, 3001, 12941, 102]"
1024,Web Developer,$85306,"Web Performance Optimization, Node.js, HTML","Springfield, MA",1,Solar Flare Studios,Remote,"[101, 4773, 2836, 20600, 1010, 13045, 1012, 1046, 2015, 1010, 16129, 102]","[101, 4773, 9722, 102]"
1025,Senior Cloud Solutions Architect,$192482,"Cloud Security, Serverless Architectures, Cloud Computing","Nampa, ID",14,New Horizons Systems,Remote,"[101, 6112, 3036, 1010, 8241, 3238, 4294, 2015, 1010, 6112, 9798, 102]","[101, 3026, 6112, 7300, 4944, 102]"
1026,Environmental Scientist,$124971,"Pollution Control, Environmental Impact Analysis, Environmental Analysis, Environmental Policy, Waste Management","Nashville, TN",2,NetSolutions,Remote,"[101, 10796, 2491, 1010, 4483, 4254, 4106, 1010, 4483, 4106, 1010, 4483, 3343, 1010, 5949, 2968, 102]","[101, 4483, 7155, 102]"
1027,Senior Mobile App Developer,$218141,"React Native, App Store Optimization, Mobile UI/UX Design","Oklahoma City, OK",11,EcoSystems,Hybrid,"[101, 10509, 3128, 1010, 10439, 3573, 20600, 1010, 4684, 21318, 1013, 1057, 2595, 2640, 102]","[101, 3026, 4684, 10439, 9722, 102]"
1028,Senior AI Research Scientist,$215035,"AI Applications, TensorFlow, Natural Language Processing, AI Ethics","Rapid City, SD",10,CloudNet Systems,Remote,"[101, 9932, 5097, 1010, 23435, 12314, 1010, 3019, 2653, 6364, 1010, 9932, 9615, 102]","[101, 3026, 9932, 2470, 7155, 102]"
1029,Senior Real Estate Agent,$161762,"Property Law, Property Appraisal, Real Estate Economics, Leasing Agreements, Negotiation","Carson City, NV",14,Springboard Solutions,Onsite,"[101, 3200, 2375, 1010, 3200, 10439, 14995, 12002, 1010, 2613, 3776, 5543, 1010, 26707, 10540, 1010, 19905, 102]","[101, 3026, 2613, 3776, 4005, 102]"
1030,AI Research Scientist,$79724,"Reinforcement Learning, AI Model Optimization, Deep Learning, AI Applications, Computer Vision","Montpelier, VT",2,Stellar Support Services,Onsite,"[101, 23895, 4083, 1010, 9932, 2944, 20600, 1010, 2784, 4083, 1010, 9932, 5097, 1010, 3274, 4432, 102]","[101, 9932, 2470, 7155, 102]"
1031,Senior Corporate Lawyer,$152011,"Intellectual Property, Securities Regulation, Dispute Resolution, Compliance, Corporate Governance","Huntington, WV",11,Ironclad Tech,Remote,"[101, 7789, 3200, 1010, 12012, 7816, 1010, 7593, 5813, 1010, 12646, 1010, 5971, 10615, 102]","[101, 3026, 5971, 5160, 102]"
1032,Senior SEO Consultant,$126424,"Google Analytics, Keyword Research, SEO, Webmaster Tools, Content Optimization","Rapid City, SD",6,Pathfinder Enterprises,Hybrid,"[101, 8224, 25095, 1010, 3145, 18351, 2470, 1010, 27457, 1010, 4773, 8706, 5906, 1010, 4180, 20600, 102]","[101, 3026, 27457, 8930, 102]"
1033,Senior Public Health Official,$109292,"Global Health Issues, Disease Prevention, Health Education, Community Health, Epidemiology","Montpelier, VT",6,MediTech Solutions,Hybrid,"[101, 3795, 2740, 3314, 1010, 4295, 9740, 1010, 2740, 2495, 1010, 2451, 2740, 1010, 4958, 5178, 4328, 6779, 102]","[101, 3026, 2270, 2740, 2880, 102]"
1034,UX Designer,$142194,"Prototype Design, Interaction Design, User Testing, Responsive Design","Memphis, TN",0,Titan Tech,Hybrid,"[101, 8773, 2640, 1010, 8290, 2640, 1010, 5310, 5604, 1010, 26651, 2640, 102]","[101, 1057, 2595, 5859, 102]"
1035,Senior Cybersecurity Analyst,$225829,"Cybersecurity, Malware Analysis, Risk Assessment, Ethical Hacking, Firewalls","Honolulu, HI",13,Cobalt Tech,Remote,"[101, 16941, 3366, 10841, 15780, 1010, 15451, 8059, 4106, 1010, 3891, 7667, 1010, 12962, 23707, 1010, 2543, 9628, 2015, 102]","[101, 3026, 16941, 3366, 10841, 15780, 12941, 102]"
1036,Senior Cloud Solutions Architect,$174290,"Cloud Storage Solutions, Serverless Architectures, Kubernetes, Azure","Pittsburgh, PA",11,Shadowfax Technologies,Onsite,"[101, 6112, 5527, 7300, 1010, 8241, 3238, 4294, 2015, 1010, 13970, 5677, 7159, 2229, 1010, 24296, 102]","[101, 3026, 6112, 7300, 4944, 102]"
1037,Technical Writer,$51115,"Proofreading, Technical Diagrams, Online Help Systems, User Manuals","Dover, DE",1,Crimson Technology,Onsite,"[101, 6947, 16416, 4667, 1010, 4087, 26309, 1010, 3784, 2393, 3001, 1010, 5310, 6410, 2015, 102]","[101, 4087, 3213, 102]"
1038,Human Resources Manager,$49478,"HR Policies, Employee Relations, Performance Management","Harrisburg, PA",1,Ironclad Tech,Hybrid,"[101, 17850, 6043, 1010, 7904, 4262, 1010, 2836, 2968, 102]","[101, 2529, 4219, 3208, 102]"
1039,Senior Sales Associate,$176469,"E-commerce, Lead Generation, Client Relationship Management","Nashua, NH",10,Rainbow Designs,Remote,"[101, 1041, 1011, 6236, 1010, 2599, 4245, 1010, 7396, 3276, 2968, 102]","[101, 3026, 4341, 5482, 102]"
1040,Senior Foreign Language Translator,$190094,"Interpreting, Document Translation, Simultaneous Translation","Manchester, NH",13,GreenLeaf Technologies,Onsite,"[101, 25455, 1010, 6254, 5449, 1010, 17424, 5449, 102]","[101, 3026, 3097, 2653, 11403, 102]"
1041,Sales Associate,$97414,"Client Relationship Management, Negotiation, Salesforce, Product Presentation","Cheyenne, WY",1,Cobalt Tech,Hybrid,"[101, 7396, 3276, 2968, 1010, 19905, 1010, 4341, 14821, 1010, 4031, 8312, 102]","[101, 4341, 5482, 102]"
1042,Product Manager,$139989,"Market Research, Business Analysis, Data-Driven Decision Making","Frankfort, KY",4,Nova Enterprises,Hybrid,"[101, 3006, 2470, 1010, 2449, 4106, 1010, 2951, 1011, 5533, 3247, 2437, 102]","[101, 4031, 3208, 102]"
1043,Senior Graphic Designer,$151439,"Typography, Adobe Suite, Photoshop, Color Theory, User Interface Design","Hartford, CT",10,Lighthouse Logistics,Remote,"[101, 5939, 6873, 12565, 1010, 18106, 7621, 1010, 7760, 18471, 1010, 3609, 3399, 1010, 5310, 8278, 2640, 102]","[101, 3026, 8425, 5859, 102]"
1044,Video Game Designer,$110624,"Programming, Player Psychology, Level Design","Missoula, MT",0,Springboard Solutions,Hybrid,"[101, 4730, 1010, 2447, 6825, 1010, 2504, 2640, 102]","[101, 2678, 2208, 5859, 102]"
1045,Blockchain Developer,$64181,"Smart Contracts, Token Economics, Hyperledger","West Valley City, UT",5,DevStudios,Onsite,"[101, 6047, 8311, 1010, 19204, 5543, 1010, 23760, 3709, 4590, 102]","[101, 3796, 24925, 2078, 9722, 102]"
1046,Senior Logistics Coordinator,$225208,"Logistics Planning, Distribution Strategies, Inventory Management, Warehouse Operations","Portland, OR",9,Future Horizons,Hybrid,"[101, 12708, 4041, 1010, 4353, 9942, 1010, 12612, 2968, 1010, 9746, 3136, 102]","[101, 3026, 12708, 10669, 102]"
1047,Senior Foreign Language Translator,$206580,"Interpreting, Translation, Language Services, Document Translation","Spokane, WA",13,Terra Firma Technologies,Onsite,"[101, 25455, 1010, 5449, 1010, 2653, 2578, 1010, 6254, 5449, 102]","[101, 3026, 3097, 2653, 11403, 102]"
1048,Graphic Designer,$47791,"Adobe Suite, InDesign, Typography, Print Design","Warwick, RI",1,Ethereal Arts,Remote,"[101, 18106, 7621, 1010, 27427, 2229, 23773, 1010, 5939, 6873, 12565, 1010, 6140, 2640, 102]","[101, 8425, 5859, 102]"
1049,Cloud Solutions Architect,$105976,"AWS, Kubernetes, Cloud Computing","Rapid City, SD",2,GreenLeaf Technologies,Onsite,"[101, 22091, 2015, 1010, 13970, 5677, 7159, 2229, 1010, 6112, 9798, 102]","[101, 6112, 7300, 4944, 102]"
1050,Senior Human Resources Manager,$241849,"HR Policies, Employee Engagement, Compliance, Recruitment","Baltimore, MD",10,Zenith Solutions,Onsite,"[101, 17850, 6043, 1010, 7904, 8147, 1010, 12646, 1010, 15680, 102]","[101, 3026, 2529, 4219, 3208, 102]"
1051,Senior Public Health Official,$109852,"Health Promotion Programs, Emergency Response, Health Education","Memphis, TN",8,Cascade Communications,Remote,"[101, 2740, 4712, 3454, 1010, 5057, 3433, 1010, 2740, 2495, 102]","[101, 3026, 2270, 2740, 2880, 102]"
1052,Microsoft CRM Developer,$113387,"Javascript, Power BI, Canvas, C#, Custom Workflow Creation","Nashua, NH",5,Catalyst Creations,Remote,"[101, 9262, 22483, 1010, 2373, 12170, 1010, 10683, 1010, 1039, 1001, 1010, 7661, 2147, 12314, 4325, 102]","[101, 7513, 13675, 2213, 9722, 102]"
1053,Senior AI Research Scientist,$165441,"Python, AI Ethics, Natural Language Processing, Deep Learning","Kailua, HI",14,Rainbow Designs,Remote,"[101, 18750, 1010, 9932, 9615, 1010, 3019, 2653, 6364, 1010, 2784, 4083, 102]","[101, 3026, 9932, 2470, 7155, 102]"
1054,Senior Web Developer,$240464,"Angular, Security Practices, React","Las Cruces, NM",14,Guardian Tech,Remote,"[101, 16108, 1010, 3036, 6078, 1010, 10509, 102]","[101, 3026, 4773, 9722, 102]"
1055,Senior Data Engineer,$145458,"Python, Apache Spark, Data Pipeline Construction","Albuquerque, NM",7,Pulse Point Media,Hybrid,"[101, 18750, 1010, 15895, 12125, 1010, 2951, 13117, 2810, 102]","[101, 3026, 2951, 3992, 102]"
1056,Senior Logistics Coordinator,$210821,"Shipping, Distribution Strategies, Supply Chain Optimization","Cincinnati, OH",15,Orion Solutions,Hybrid,"[101, 7829, 1010, 4353, 9942, 1010, 4425, 4677, 20600, 102]","[101, 3026, 12708, 10669, 102]"
1057,Biomedical Engineer,$132746,"Medical Instrumentation, Medical Imaging, Biomechanics","Salem, OR",3,GreenTech Innovations,Onsite,"[101, 2966, 16015, 1010, 2966, 12126, 1010, 16012, 4168, 14856, 6558, 102]","[101, 20906, 3992, 102]"
1058,Senior Marketing Specialist,$241152,"AdWords, Google Analytics, Social Media, Brand Management, Digital Marketing","Manchester, NH",11,Streamline Studios,Hybrid,"[101, 4748, 22104, 1010, 8224, 25095, 1010, 2591, 2865, 1010, 4435, 2968, 1010, 3617, 5821, 102]","[101, 3026, 5821, 8325, 102]"
1059,Senior Cybersecurity Analyst,$198286,"Malware Analysis, Risk Assessment, Firewalls, Network Security, Cryptography","Spokane, WA",11,Diamond Dynamics,Remote,"[101, 15451, 8059, 4106, 1010, 3891, 7667, 1010, 2543, 9628, 2015, 1010, 2897, 3036, 1010, 19888, 9888, 102]","[101, 3026, 16941, 3366, 10841, 15780, 12941, 102]"
1060,Senior Database Developer,$235720,"MongoDB, NoSQL Databases, Cassandra","Norfolk, VA",13,Ethereal Arts,Hybrid,"[101, 12256, 3995, 18939, 1010, 16839, 4160, 2140, 17881, 1010, 15609, 102]","[101, 3026, 7809, 9722, 102]"
1061,Video Game Designer,$57197,"Level Design, Game Mechanics, Interactive Storytelling","Rockville, MD",0,Cobalt Tech,Onsite,"[101, 2504, 2640, 1010, 2208, 9760, 1010, 9123, 20957, 102]","[101, 2678, 2208, 5859, 102]"
1062,Senior Data Security Analyst,$197989,"Compliance Standards, Data Privacy, Penetration Testing, Firewalls, Security Operations","Rapid City, SD",13,Oasis Outsourcing,Remote,"[101, 12646, 4781, 1010, 2951, 9394, 1010, 20015, 5604, 1010, 2543, 9628, 2015, 1010, 3036, 3136, 102]","[101, 3026, 2951, 3036, 12941, 102]"
1063,Cybersecurity Analyst,$73635,"Security Audits, Intrusion Detection, Ethical Hacking, Network Security","Miami, FL",0,WriteIt,Onsite,"[101, 3036, 15727, 2015, 1010, 24554, 10788, 1010, 12962, 23707, 1010, 2897, 3036, 102]","[101, 16941, 3366, 10841, 15780, 12941, 102]"
1064,Senior Marketing Specialist,$82447,"Marketing Strategy, AdWords, Google Analytics, Content Creation","Provo, UT",8,Ruby Radiance,Hybrid,"[101, 5821, 5656, 1010, 4748, 22104, 1010, 8224, 25095, 1010, 4180, 4325, 102]","[101, 3026, 5821, 8325, 102]"
1065,Senior Database Developer,$234831,"NoSQL Databases, MySQL, Performance Tuning, Cassandra, SQL Server","San Diego, CA",9,Pixel Graphics,Remote,"[101, 16839, 4160, 2140, 17881, 1010, 2026, 2015, 4160, 2140, 1010, 2836, 17372, 1010, 15609, 1010, 29296, 8241, 102]","[101, 3026, 7809, 9722, 102]"
1066,Video Game Designer,$81145,"Level Design, Programming, Storytelling","Lewiston, ME",1,SkyHigh Networks,Remote,"[101, 2504, 2640, 1010, 4730, 1010, 20957, 102]","[101, 2678, 2208, 5859, 102]"
1067,Senior Fintech Analyst,$223831,"Financial Modeling, Quantitative Analysis, Python, Blockchain, Cryptocurrency Analysis","Seattle, WA",10,DataDriven Insights,Hybrid,"[101, 3361, 11643, 1010, 20155, 4106, 1010, 18750, 1010, 3796, 24925, 2078, 1010, 19888, 10085, 3126, 7389, 5666, 4106, 102]","[101, 3026, 10346, 15007, 12941, 102]"
1068,Senior Video Game Designer,$224384,"Storytelling, Level Design, Programming","Casper, WY",15,CloudNet Systems,Remote,"[101, 20957, 1010, 2504, 2640, 1010, 4730, 102]","[101, 3026, 2678, 2208, 5859, 102]"
1069,Senior Software Developer,$185449,"Cloud Services, AWS Lambda, Python, API Design","Bellevue, NE",13,Nova Mechanics,Onsite,"[101, 6112, 2578, 1010, 22091, 2015, 23375, 1010, 18750, 1010, 17928, 2640, 102]","[101, 3026, 4007, 9722, 102]"
1070,Senior Biomedical Engineer,$125918,"Biomolecular Engineering, Clinical Engineering, Tissue Engineering","Augusta, ME",7,SkyHigh Networks,Onsite,"[101, 16012, 5302, 2571, 15431, 3330, 1010, 6612, 3330, 1010, 8153, 3330, 102]","[101, 3026, 20906, 3992, 102]"
1071,Senior Public Health Official,$163919,"Biostatistics, Epidemiology, Global Health Issues, Public Policy","Salem, OR",11,Quantum Web Development,Onsite,"[101, 16012, 9153, 16774, 6558, 1010, 4958, 5178, 4328, 6779, 1010, 3795, 2740, 3314, 1010, 2270, 3343, 102]","[101, 3026, 2270, 2740, 2880, 102]"
